Marca temporal;;Genero;edad;;;;;;;;;;
4/12/2023 15:35:04;2022-2023;Femenino;11;5;5;5;si;5;5;5;4;5;Ninguno, me han parecido muy buenas las charlas y de utilidad para aprender
4/12/2023 15:35:56;2022-2023;Femenino;11;4;3;5;si;3;2;3;4;5;cosas para mejorar la socialización y para arreglar la adicción que no lo son el las tecnologías 
4/12/2023 15:36:26;2022-2023;Femenino;11;5;4;4;si;5;4;4;5;5;mas juegos y sesiones
4/12/2023 15:36:43;2022-2023;Femenino;11;5;5;5;si;5;5;3;5;4;nada me ha encantado
4/12/2023 15:36:59;2022-2023;Femenino;11;5;5;5;si;5;4;5;5;5;nada me ha encantado
4/12/2023 15:37:35;2022-2023;Femenino;11;5;5;5;si;5;5;5;5;5;añadiría mas actividades y no cambiaria nada porque ha estado muy chulo
4/12/2023 15:37:53;2022-2023;Femenino;11;4;4;5;si;4;4;4;5;5;
4/12/2023 15:38:12;2022-2023;Femenino;12;4;5;5;si;4;5;4;5;5;mas tiempo
4/12/2023 15:38:37;2022-2023;Femenino;12;2;4;5;si;1;3;3;5;5;nada me ha encantado
4/12/2023 15:38:53;2022-2023;Femenino;11;5;5;5;si;5;5;5;5;5;nada
4/12/2023 15:39:36;2022-2023;Femenino;11;3;4;5;si;5;3;4;5;5;para mi lo has hecho muy bien. Que te vaya bien
4/12/2023 15:39:51;2022-2023;Femenino;11;4;4;5;si;4;3;4;4;4;
4/12/2023 15:40:03;2022-2023;Femenino;11;4;4;5;si;5;5;5;4;5;mas juegos
4/12/2023 15:40:21;2022-2023;Masculino;11;5;4;5;si;5;5;5;4;5;nada me ha encantado
4/12/2023 15:40:38;2022-2023;Masculino;11;3;5;5;si;3;3;3;3;3;.
4/12/2023 15:40:59;2022-2023;Masculino;11;3;5;5;si;3;3;3;3;3;.
4/12/2023 15:41:30;2022-2023;Masculino;12;3;5;4;si;5;5;5;4;4;nada me ha encantado
4/12/2023 15:42:18;2022-2023;Masculino;11;4;5;3;si;4;4;2;5;4;nada, no cambiaría nada porque está muy bien
4/12/2023 15:42:42;2022-2023;Masculino;12;4;5;5;si;5;4;5;5;5;que los juegos pueden enseñar cosas
4/12/2023 15:42:58;2022-2023;Masculino;11;5;5;5;si;4;5;5;5;5;nada
4/12/2023 15:43:14;2022-2023;Masculino;11;3;5;5;si;4;5;5;3;3;nada
4/12/2023 15:43:38;2022-2023;Masculino;11;1;3;4;si;5;5;5;5;5;nada
4/12/2023 16:03:06;2022-2023;Masculino;15;4;3;4;si;3;5;2;4;4;
4/12/2023 16:03:23;2022-2023;Masculino;16;3;4;3;si;4;3;2;4;3;
4/12/2023 16:03:42;2022-2023;Masculino;16;3;4;5;si;5;3;3;3;3;.
4/12/2023 16:04:12;2022-2023;Masculino;18;4;3;4;si;5;3;4;4;3;mas actividades
4/12/2023 16:04:29;2022-2023;Masculino;16;2;3;2;si;3;2;3;2;3;
4/12/2023 16:04:52;2022-2023;Masculino;17;4;4;5;si;5;4;3;3;4;
4/12/2023 16:05:15;2022-2023;Masculino;16;5;5;5;si;4;4;5;5;4;nada me ha encantado
4/12/2023 16:05:32;2022-2023;Masculino;16;2;1;1;No;1;3;3;3;3;.
4/12/2023 16:05:52;2022-2023;Masculino;16;5;5;5;si;4;4;4;4;5;nada me ha encantado
4/12/2023 16:06:16;2022-2023;Masculino;18;2;3;3;No;4;5;3;3;1;
4/12/2023 16:06:44;2022-2023;Masculino;15;3;2;3;si;1;1;3;3;1;mas actividades
4/12/2023 16:07:08;2022-2023;Masculino;16;5;1;5;No;1;3;3;3;3;.
4/12/2023 16:07:32;2022-2023;Masculino;15;5;5;5;si;5;5;5;5;5;nada
4/12/2023 16:07:52;2022-2023;Masculino;17;5;5;5;si;5;3;3;3;3;.
4/12/2023 16:08:12;2022-2023;Masculino;17;4;5;4;si;3;4;4;5;5;nada me ha encantado
4/12/2023 17:28:34;2022-2023;Masculino;13;3;2;3;No;3;3;2;4;3;añadir algo de positividad con internet
4/12/2023 17:29:29;2022-2023;Masculino;12;4;3;4;si;5;3;5;4;4;mas temas 
4/12/2023 17:30:23;2022-2023;Masculino;12;5;5;5;si;5;4;5;5;5;nada, en verdad esta muy bien explicado y se me ha quedado claro cuál es realmente el funcionamiento de internet
4/12/2023 17:30:53;2022-2023;Masculino;12;3;3;4;si;3;2;3;4;3;mas sesiones y temas
4/12/2023 17:31:36;2022-2023;Femenino;13;3;3;4;si;3;2;3;4;4;mas temas
4/12/2023 17:31:53;2022-2023;Femenino;14;3;3;2;si;4;2;3;1;2;nada
4/12/2023 17:32:15;2022-2023;Femenino;12;4;4;5;si;5;5;4;5;5;mas sesiones
4/12/2023 17:32:37;2022-2023;Femenino;12;5;5;5;si;5;5;5;5;5;el tema de como quitar las pantallas a los hijos
